ambito_nombre,embalse_nombre,mes,2020,2021,media_5,media_10
Guadalquivir,Francisco Abellán,5,23.818181818181817,20.285714285714285,29.51,34.730000000000004
Guadalquivir,Francisco Abellán,6,25.1,21.4,28.689999999999998,33.925
Guadalquivir,Francisco Abellán,7,22.625,19.25,26.410000000000004,31.7
Guadalquivir,Francisco Abellán,8,19.444444444444443,16.4,23.580000000000002,28.93
Guadalquivir,Francisco Abellán,9,17.88888888888889,14.25,21.56,26.785000000000004
Guadalquivir,Francisco Abellán,10,17.0,14.0,21.2,26.45
Guadalquivir,Francisco Abellán,11,16.666666666666668,14.0,21.3,26.855
Guadalquivir,Francisco Abellán,12,17.666666666666668,14.0,22.03,27.7
Guadalquivir,Fresneda,1,8.666666666666666,7.5,8.559999999999999,8.85
Guadalquivir,Fresneda,2,8.666666666666666,7.5,8.4,8.9
Guadalquivir,Fresneda,3,8.666666666666666,7.5,9.7,9.65
Guadalquivir,Fresneda,4,8.666666666666666,7.5,10.190000000000001,9.895
Guadalquivir,Fresneda,5,8.818181818181818,7.571428571428571,10.05,9.785
Guadalquivir,Fresneda,6,9.5,8.0,9.8,9.51
Guadalquivir,Fresneda,7,9.0,8.0,9.440000000000001,9.120000000000001
Guadalquivir,Fresneda,8,8.444444444444445,7.2,8.879999999999999,8.615
Guadalquivir,Fresneda,9,8.222222222222221,7.0,8.64,8.195
Guadalquivir,Fresneda,10,8.0,7.0,8.32,7.959999999999999
Guadalquivir,Fresneda,11,7.888888888888889,7.0,8.35,8.525
Guadalquivir,Fresneda,12,7.777777777777778,6.25,8.41,8.605
Guadalquivir,Gergal,1,31.333333333333332,32.375,29.380000000000003,30.639999999999997
Guadalquivir,Gergal,2,33.25,32.625,31.1,31.575
Guadalquivir,Gergal,3,33.333333333333336,32.5,34.3,32.735
Guadalquivir,Gergal,4,33.166666666666664,33.125,34.08,31.68
Guadalquivir,Gergal,5,32.63636363636363,32.285714285714285,33.62,31.05
Guadalquivir,Gergal,6,22.5,22.8,27.4,26.05
Guadalquivir,Gergal,7,22.5,22.0,25.639999999999997,24.06
Guadalquivir,Gergal,8,25.666666666666668,22.4,26.580000000000002,25.41
Guadalquivir,Gergal,9,27.77777777777778,26.0,27.189999999999998,26.3
Guadalquivir,Gergal,10,27.625,27.0,25.490000000000002,25.860000000000003
Guadalquivir,Gergal,11,27.444444444444443,27.0,26.3,27.544999999999998
Guadalquivir,Gergal,12,29.0,29.0,27.080000000000002,28.705000000000002
Guadalquivir,Giribaile,1,114.83333333333333,88.25,146.17000000000002,233.925
Guadalquivir,Giribaile,2,123.75,96.125,155.65,254.775
Guadalquivir,Giribaile,3,131.26666666666668,104.4,169.76,269.745
Guadalquivir,Giribaile,4,137.25,109.875,180.15,276.24
Guadalquivir,Giribaile,5,143.63636363636363,112.57142857142857,183.98,275.82
Guadalquivir,Giribaile,6,134.6,94.8,166.24,253.34
Guadalquivir,Giribaile,7,108.125,86.5,141.5,221.825
Guadalquivir,Giribaile,8,87.33333333333333,83.8,115.74000000000001,190.84
Guadalquivir,Giribaile,9,78.88888888888889,78.0,107.22,178.32999999999998
Guadalquivir,Giribaile,10,74.0,71.25,108.72,176.625
Guadalquivir,Giribaile,11,76.77777777777777,75.6,112.12,185.91500000000002
Guadalquivir,Giribaile,12,82.44444444444444,81.75,119.99000000000001,196.075
Guadalquivir,Guadalmellato,1,81.75,73.625,89.59,93.92
Guadalquivir,Guadalmellato,2,84.91666666666667,78.25,91.4,96.625
Guadalquivir,Guadalmellato,3,85.73333333333333,80.4,104.79,105.16
Guadalquivir,Guadalmellato,4,86.75,81.625,108.38,107.13
Guadalquivir,Guadalmellato,5,89.18181818181819,83.0,107.10999999999999,107.15
Guadalquivir,Guadalmellato,6,92.6,88.4,102.49000000000001,103.72999999999999
Guadalquivir,Guadalmellato,7,84.0,84.5,93.02000000000001,95.455
Guadalquivir,Guadalmellato,8,79.66666666666667,80.0,86.9,88.595
Guadalquivir,Guadalmellato,9,75.66666666666667,76.0,82.78,84.19
Guadalquivir,Guadalmellato,10,72.75,73.25,79.3,81.41
Guadalquivir,Guadalmellato,11,70.22222222222223,70.4,77.38,87.035
Guadalquivir,Guadalmellato,12,69.88888888888889,68.25,79.49,92.4
Guadalquivir,Guadalmena,1,117.83333333333333,95.875,141.52,217.83499999999998
Guadalquivir,Guadalmena,2,125.16666666666667,104.125,146.9,223.25
Guadalquivir,Guadalmena,3,130.13333333333333,110.3,159.25,232.315
Guadalquivir,Guadalmena,4,134.0,114.125,169.8,239.175
Guadalquivir,Guadalmena,5,142.27272727272728,122.0,175.63,244.375
Guadalquivir,Guadalmena,6,163.0,147.4,174.5,241.95
Guadalquivir,Guadalmena,7,149.125,124.5,164.09,229.79000000000002
Guadalquivir,Guadalmena,8,126.77777777777777,99.0,147.88,212.75500000000002
Guadalquivir,Guadalmena,9,109.33333333333333,81.25,127.46,193.41
Guadalquivir,Guadalmena,10,94.875,74.5,113.42999999999999,182.745
Guadalquivir,Guadalmena,11,90.77777777777777,73.8,110.35999999999999,187.23
Guadalquivir,Guadalmena,12,95.55555555555556,74.25,114.55999999999999,190.29500000000002
Guadalquivir,Guadalén,1,52.666666666666664,30.5,55.83,89.65
Guadalquivir,Guadalén,2,56.583333333333336,36.75,59.05,93.95
Guadalquivir,Guadalén,3,58.06666666666667,39.8,75.53,103.84
Guadalquivir,Guadalén,4,57.75,39.375,85.16,110.075
Guadalquivir,Guadalén,5,59.09090909090909,39.285714285714285,85.65,111.06500000000001
Guadalquivir,Guadalén,6,66.2,42.4,79.58,107.09
Guadalquivir,Guadalén,7,54.75,39.0,66.76,97.41999999999999
Guadalquivir,Guadalén,8,41.55555555555556,35.4,50.260000000000005,81.59
Guadalquivir,Guadalén,9,32.77777777777778,33.0,40.82,67.58
Guadalquivir,Guadalén,10,30.0,30.5,38.239999999999995,64.16499999999999
Guadalquivir,Guadalén,11,30.0,31.8,37.660000000000004,72.42999999999999
Guadalquivir,Guadalén,12,28.333333333333332,31.0,42.88,74.485
Guadalquivir,Huesna,1,77.58333333333333,73.125,88.95,95.71000000000001
Guadalquivir,Huesna,2,80.08333333333333,75.125,90.6,98.3
Guadalquivir,Huesna,3,80.46666666666667,76.1,96.09,102.03
Guadalquivir,Huesna,4,81.0,76.625,97.53999999999999,103.175
Guadalquivir,Huesna,5,82.54545454545455,78.0,98.92999999999999,104.845
Guadalquivir,Huesna,6,84.3,80.0,96.82000000000001,103.46
Guadalquivir,Huesna,7,80.875,76.5,93.21000000000001,100.045
Guadalquivir,Huesna,8,77.11111111111111,73.2,89.56,96.42
Guadalquivir,Huesna,9,75.11111111111111,70.5,86.41,93.075
Guadalquivir,Huesna,10,72.375,68.75,83.67,89.515
Guadalquivir,Huesna,11,70.33333333333333,66.8,81.96000000000001,89.1
Guadalquivir,Huesna,12,70.55555555555556,66.5,82.27000000000001,89.785
Guadalquivir,Iznájar,1,307.8333333333333,267.5,392.53000000000003,576.795
Guadalquivir,Iznájar,2,329.4166666666667,288.0,415.7,609.15
Guadalquivir,Iznájar,3,349.2,310.5,448.38,643.3050000000001
Guadalquivir,Iznájar,4,360.0,317.75,474.95,662.475
Guadalquivir,Iznájar,5,370.90909090909093,320.85714285714283,482.03999999999996,666.7
Guadalquivir,Iznájar,6,365.1,305.6,456.59,639.14
Guadalquivir,Iznájar,7,316.625,263.5,405.82,581.635
Guadalquivir,Iznájar,8,263.6666666666667,223.8,345.51,513.1
Guadalquivir,Iznájar,9,235.33333333333334,197.5,301.96999999999997,461.71000000000004
Guadalquivir,Iznájar,10,223.375,195.25,291.63,451.625
Guadalquivir,Iznájar,11,228.44444444444446,205.0,302.3,469.48999999999995
Guadalquivir,Iznájar,12,252.44444444444446,220.75,325.25,494.5
Guadalquivir,José Torán,1,38.666666666666664,35.25,48.83,67.94500000000001
Guadalquivir,José Torán,2,42.333333333333336,38.5,51.6,71.05
Guadalquivir,José Torán,3,43.266666666666666,39.9,57.7,76.725
Guadalquivir,José Torán,4,44.416666666666664,41.125,60.45,78.88
Guadalquivir,José Torán,5,46.27272727272727,43.57142857142857,61.3,79.88
Guadalquivir,José Torán,6,45.9,42.4,55.760000000000005,74.325
Guadalquivir,José Torán,7,40.125,38.5,47.53,65.575
Guadalquivir,José Torán,8,34.22222222222222,34.2,39.94,58.46
Guadalquivir,José Torán,9,29.88888888888889,31.0,35.0,53.96
Guadalquivir,José Torán,10,29.5,30.75,33.92,53.075
Guadalquivir,José Torán,11,29.11111111111111,30.0,34.05,55.385000000000005
Guadalquivir,José Torán,12,30.333333333333332,32.0,36.730000000000004,59.30499999999999
Guadalquivir,Jándula,1,88.91666666666667,77.0,114.58,175.595
Guadalquivir,Jándula,2,93.5,82.875,118.9,182.625
Guadalquivir,Jándula,3,97.13333333333334,87.2,135.75,193.43
Guadalquivir,Jándula,4,101.58333333333333,91.5,149.04000000000002,200.06
Guadalquivir,Jándula,5,106.18181818181819,95.28571428571429,151.76,202.155
Guadalquivir,Jándula,6,109.1,97.6,141.84,196.81
Guadalquivir,Jándula,7,88.875,80.75,121.62,179.37
Guadalquivir,Jándula,8,71.66666666666667,68.6,102.78,156.475
Guadalquivir,Jándula,9,67.77777777777777,64.5,92.92999999999999,142.845
Guadalquivir,Jándula,10,68.125,65.0,88.45,138.325
Guadalquivir,Jándula,11,70.0,67.8,89.81,146.75
Guadalquivir,Jándula,12,73.11111111111111,71.0,93.85,152.555
Guadalquivir,Martín Gonzalo,1,9.0,7.0,11.39,12.88
Guadalquivir,Martín Gonzalo,2,8.833333333333334,7.125,11.2,13.175
Guadalquivir,Martín Gonzalo,3,8.666666666666666,7.0,12.15,13.7
Guadalquivir,Martín Gonzalo,4,8.666666666666666,7.0,12.7,13.925
Guadalquivir,Martín Gonzalo,5,8.909090909090908,7.142857142857143,12.58,13.85
Guadalquivir,Martín Gonzalo,6,9.8,8.0,11.92,13.305000000000001
Guadalquivir,Martín Gonzalo,7,9.375,7.75,11.53,12.875
Guadalquivir,Martín Gonzalo,8,8.555555555555555,7.0,10.9,12.2
Guadalquivir,Martín Gonzalo,9,8.444444444444445,6.5,10.35,11.72
Guadalquivir,Martín Gonzalo,10,7.625,6.0,9.85,11.184999999999999
Guadalquivir,Martín Gonzalo,11,7.333333333333333,6.0,9.65,11.495000000000001
Guadalquivir,Martín Gonzalo,12,7.222222222222222,5.0,9.6,11.684999999999999
Guadalquivir,"Melonares, Los",1,151.66666666666666,142.75,157.47,160.555
Guadalquivir,"Melonares, Los",2,158.16666666666666,144.625,164.05,165.25
Guadalquivir,"Melonares, Los",3,156.86666666666667,143.9,174.81,170.175
Guadalquivir,"Melonares, Los",4,153.83333333333334,140.125,172.60999999999999,168.685
Guadalquivir,"Melonares, Los",5,154.63636363636363,140.42857142857142,170.87,167.905
Guadalquivir,"Melonares, Los",6,157.1,146.6,163.94,163.225
Guadalquivir,"Melonares, Los",7,152.25,147.75,155.32999999999998,156.035
Guadalquivir,"Melonares, Los",8,151.0,147.2,149.01,150.815
Guadalquivir,"Melonares, Los",9,147.55555555555554,145.75,145.0,147.31
Guadalquivir,"Melonares, Los",10,143.25,141.5,143.34,145.875
Guadalquivir,"Melonares, Los",11,139.66666666666666,135.8,145.06,150.535
Guadalquivir,"Melonares, Los",12,139.22222222222223,134.0,148.01,157.55
Guadalquivir,"Minilla, La",1,43.75,43.5,44.25,45.225
Guadalquivir,"Minilla, La",2,43.333333333333336,42.875,45.75,46.175
Guadalquivir,"Minilla, La",3,43.13333333333333,42.8,46.35,46.730000000000004
Guadalquivir,"Minilla, La",4,45.166666666666664,43.875,46.05,45.765
Guadalquivir,"Minilla, La",5,44.72727272727273,43.42857142857143,45.269999999999996,45.265
Guadalquivir,"Minilla, La",6,45.1,43.2,45.04,45.055
Guadalquivir,"Minilla, La",7,44.625,42.25,44.4,44.45
Guadalquivir,"Minilla, La",8,44.111111111111114,42.0,44.04,43.155
Guadalquivir,"Minilla, La",9,45.0,42.5,43.8,42.405
Guadalquivir,"Minilla, La",10,44.375,44.0,42.989999999999995,41.96
Guadalquivir,"Minilla, La",11,43.55555555555556,44.0,42.55,43.05
Guadalquivir,"Minilla, La",12,43.888888888888886,43.75,44.33,45.225
Guadalquivir,Montoro,1,63.25,54.875,70.85,78.905
Guadalquivir,Montoro,2,64.16666666666667,56.75,71.35,80.9
Guadalquivir,Montoro,3,64.33333333333333,57.8,79.31,85.345
Guadalquivir,Montoro,4,64.58333333333333,58.5,81.64,86.495
Guadalquivir,Montoro,5,66.45454545454545,60.42857142857143,81.16,86.17
Guadalquivir,Montoro,6,68.9,63.2,79.36,84.47
Guadalquivir,Montoro,7,66.125,60.5,76.63,81.76
Guadalquivir,Montoro,8,62.77777777777778,57.8,73.92,78.95
Guadalquivir,Montoro,9,61.55555555555556,55.25,71.52000000000001,76.55499999999999
Guadalquivir,Montoro,10,59.0,53.5,69.52000000000001,74.615
Guadalquivir,Montoro,11,56.77777777777778,51.8,67.96000000000001,75.265
Guadalquivir,Montoro,12,56.333333333333336,50.25,67.17999999999999,75.425
Guadalquivir,Negratín,1,198.91666666666666,176.0,237.49,309.025
Guadalquivir,Negratín,2,214.33333333333334,193.625,248.8,320.5
Guadalquivir,Negratín,3,224.6,206.6,260.64,333.04499999999996
Guadalquivir,Negratín,4,232.5,215.875,271.26,339.95
Guadalquivir,Negratín,5,242.9090909090909,225.71428571428572,277.69,343.34000000000003
Guadalquivir,Negratín,6,246.2,224.2,268.63,334.505
Guadalquivir,Negratín,7,219.625,202.5,246.41,316.615
Guadalquivir,Negratín,8,188.55555555555554,172.4,218.67,296.05
Guadalquivir,Negratín,9,169.22222222222223,155.0,199.17000000000002,279.895
Guadalquivir,Negratín,10,160.875,151.25,193.79000000000002,274.46500000000003
Guadalquivir,Negratín,11,158.44444444444446,149.4,193.88,274.54499999999996
Guadalquivir,Negratín,12,167.44444444444446,153.5,202.73,280.65
Guadalquivir,"Pintado, El",1,114.58333333333333,107.875,124.95,144.29500000000002
Guadalquivir,"Pintado, El",2,120.91666666666667,114.875,129.05,150.5
Guadalquivir,"Pintado, El",3,124.46666666666667,120.5,146.16,161.38
Guadalquivir,"Pintado, El",4,127.0,122.0,154.43,167.26500000000001
Guadalquivir,"Pintado, El",5,130.0909090909091,123.85714285714286,157.28,170.505
Guadalquivir,"Pintado, El",6,137.7,135.4,153.48,164.275
Guadalquivir,"Pintado, El",7,125.125,118.75,143.99,150.885
Guadalquivir,"Pintado, El",8,109.11111111111111,102.4,131.95999999999998,135.73
Guadalquivir,"Pintado, El",9,103.44444444444444,93.25,122.72,124.95
Guadalquivir,"Pintado, El",10,101.5,93.5,118.35999999999999,122.54
Guadalquivir,"Pintado, El",11,101.11111111111111,93.0,116.75,125.875
Guadalquivir,"Pintado, El",12,105.22222222222223,93.5,119.35,133.13
Guadalquivir,Puebla de Cazalla,1,17.583333333333332,12.25,20.6,29.494999999999997
Guadalquivir,Puebla de Cazalla,2,18.416666666666668,13.125,21.65,31.225
Guadalquivir,Puebla de Cazalla,3,19.333333333333332,14.9,26.21,34.78
Guadalquivir,Puebla de Cazalla,4,21.083333333333332,17.625,29.339999999999996,36.385000000000005
Guadalquivir,Puebla de Cazalla,5,21.545454545454547,18.285714285714285,29.419999999999998,36.364999999999995
Guadalquivir,Puebla de Cazalla,6,22.3,18.6,28.47,34.805
Guadalquivir,Puebla de Cazalla,7,19.25,15.75,25.060000000000002,31.47
Guadalquivir,Puebla de Cazalla,8,16.444444444444443,13.6,21.71,27.9
Guadalquivir,Puebla de Cazalla,9,15.0,11.5,19.36,25.130000000000003
Guadalquivir,Puebla de Cazalla,10,13.5,10.75,18.32,23.82
Guadalquivir,Puebla de Cazalla,11,12.555555555555555,10.0,18.6,24.275
Guadalquivir,Puebla de Cazalla,12,12.333333333333334,9.0,19.740000000000002,24.935
Guadalquivir,Puente Nuevo,1,72.0,60.375,108.42,156.325
Guadalquivir,Puente Nuevo,2,73.58333333333333,62.375,110.0,160.525
Guadalquivir,Puente Nuevo,3,73.46666666666667,62.8,119.3,171.95499999999998
Guadalquivir,Puente Nuevo,4,72.83333333333333,62.125,122.78,175.4
Guadalquivir,Puente Nuevo,5,75.18181818181819,63.857142857142854,123.55999999999999,175.4
Guadalquivir,Puente Nuevo,6,84.0,74.2,120.75,171.14000000000001
Guadalquivir,Puente Nuevo,7,78.75,67.75,111.35,160.64000000000001
Guadalquivir,Puente Nuevo,8,68.0,58.0,98.67,148.635
Guadalquivir,Puente Nuevo,9,62.44444444444444,52.0,90.31,140.275
Guadalquivir,Puente Nuevo,10,58.0,51.25,84.35999999999999,136.475
Guadalquivir,Puente Nuevo,11,56.888888888888886,50.6,83.57000000000001,138.13
Guadalquivir,Puente Nuevo,12,58.77777777777778,49.75,84.83,141.63
Guadalquivir,Quiebrajano,1,13.583333333333334,11.25,13.790000000000001,17.52
Guadalquivir,Quiebrajano,2,14.583333333333334,12.375,14.35,18.65
Guadalquivir,Quiebrajano,3,14.866666666666667,12.8,15.77,19.705000000000002
Guadalquivir,Quiebrajano,4,14.916666666666666,12.875,17.04,20.48
Guadalquivir,Quiebrajano,5,15.454545454545455,13.428571428571429,17.509999999999998,20.53
Guadalquivir,Quiebrajano,6,16.9,15.2,16.86,20.1
Guadalquivir,Quiebrajano,7,15.0,12.25,15.709999999999999,19.080000000000002
Guadalquivir,Quiebrajano,8,13.555555555555555,11.0,14.7,18.065
Guadalquivir,Quiebrajano,9,13.222222222222221,10.25,14.02,17.28
Guadalquivir,Quiebrajano,10,12.25,9.75,13.180000000000001,16.475
Guadalquivir,Quiebrajano,11,11.222222222222221,9.0,12.65,16.025
Guadalquivir,Quiebrajano,12,11.444444444444445,8.5,12.89,15.99
Guadalquivir,Quéntar,1,8.5,7.25,8.379999999999999,9.345
Guadalquivir,Quéntar,2,9.0,8.0,8.8,9.85
Guadalquivir,Quéntar,3,9.666666666666666,9.3,10.2,10.775
Guadalquivir,Quéntar,4,10.666666666666666,10.75,11.0,11.225
Guadalquivir,Quéntar,5,12.0,12.142857142857142,11.6,11.445
Guadalquivir,Quéntar,6,11.9,11.8,11.209999999999999,11.105
Guadalquivir,Quéntar,7,10.5,9.75,10.45,10.7
Guadalquivir,Quéntar,8,8.777777777777779,7.8,9.76,9.955
Guadalquivir,Quéntar,9,8.0,6.0,8.82,9.1
Guadalquivir,Quéntar,10,6.625,4.75,8.01,8.440000000000001
Guadalquivir,Quéntar,11,5.888888888888889,4.8,7.56,8.334999999999999
Guadalquivir,Quéntar,12,6.555555555555555,5.0,7.779999999999999,8.85
Guadalquivir,Retortillo,1,27.0,22.5,34.88,41.63
Guadalquivir,Retortillo,2,28.5,23.75,36.25,43.2
Guadalquivir,Retortillo,3,28.4,24.1,40.4,45.475
Guadalquivir,Retortillo,4,28.583333333333332,24.375,42.15,46.695
Guadalquivir,Retortillo,5,29.818181818181817,25.714285714285715,42.15,47.25
Guadalquivir,Retortillo,6,31.7,28.4,39.18,44.275
Guadalquivir,Retortillo,7,27.875,25.25,34.760000000000005,38.760000000000005
Guadalquivir,Retortillo,8,24.22222222222222,22.4,31.32,35.4
Guadalquivir,Retortillo,9,22.22222222222222,20.0,29.4,34.11
Guadalquivir,Retortillo,10,21.25,19.25,28.380000000000003,33.68
Guadalquivir,Retortillo,11,21.0,18.8,28.26,35.28
Guadalquivir,Retortillo,12,20.77777777777778,18.0,28.75,37.485
Guadalquivir,Rumblar,1,45.833333333333336,32.25,55.3,72.30499999999999
Guadalquivir,Rumblar,2,47.916666666666664,35.375,57.05,76.325
Guadalquivir,Rumblar,3,48.4,36.5,67.49,83.62
Guadalquivir,Rumblar,4,48.333333333333336,36.5,72.94,86.425
Guadalquivir,Rumblar,5,50.63636363636363,38.0,73.37,86.135
Guadalquivir,Rumblar,6,56.7,44.2,69.38,82.05499999999999
Guadalquivir,Rumblar,7,49.375,37.75,62.279999999999994,74.655
Guadalquivir,Rumblar,8,40.333333333333336,30.2,54.04,66.44
Guadalquivir,Rumblar,9,36.22222222222222,24.0,47.9,60.19
Guadalquivir,Rumblar,10,32.25,22.0,45.02,57.410000000000004
Guadalquivir,Rumblar,11,30.22222222222222,21.6,44.07,60.735
Guadalquivir,Rumblar,12,31.88888888888889,21.75,46.0,62.65
Guadalquivir,San Clemente,1,19.5,17.25,16.86,20.990000000000002
Guadalquivir,San Clemente,2,21.166666666666668,19.75,18.3,23.1
Guadalquivir,San Clemente,3,21.666666666666668,20.8,19.98,25.57
Guadalquivir,San Clemente,4,23.083333333333332,22.625,21.46,27.375
Guadalquivir,San Clemente,5,23.363636363636363,22.428571428571427,21.61,26.75
Guadalquivir,San Clemente,6,22.4,21.4,20.16,24.8
Guadalquivir,San Clemente,7,20.5,19.5,18.19,22.625
Guadalquivir,San Clemente,8,18.333333333333332,17.4,16.130000000000003,20.405
Guadalquivir,San Clemente,9,16.88888888888889,16.0,14.77,18.815
Guadalquivir,San Clemente,10,15.5,14.75,13.76,17.6
Guadalquivir,San Clemente,11,15.333333333333334,14.8,13.86,17.605
Guadalquivir,San Clemente,12,16.444444444444443,15.75,15.51,18.625
Guadalquivir,San Rafael de Navallana,1,53.083333333333336,51.5,58.45,84.655
Guadalquivir,San Rafael de Navallana,2,55.0,53.5,60.0,88.9
Guadalquivir,San Rafael de Navallana,3,57.06666666666667,56.3,65.6,94.41499999999999
Guadalquivir,San Rafael de Navallana,4,59.5,59.0,70.55,97.44500000000001
Guadalquivir,San Rafael de Navallana,5,61.90909090909091,61.142857142857146,72.85,97.28999999999999
Guadalquivir,San Rafael de Navallana,6,60.5,60.0,70.25,92.315
Guadalquivir,San Rafael de Navallana,7,59.25,55.25,64.81,85.85499999999999
Guadalquivir,San Rafael de Navallana,8,54.22222222222222,51.2,58.06,80.175
Guadalquivir,San Rafael de Navallana,9,51.22222222222222,49.0,54.95,76.35499999999999
Guadalquivir,San Rafael de Navallana,10,48.75,47.5,50.06,72.39
Guadalquivir,San Rafael de Navallana,11,48.333333333333336,47.0,50.05,73.5
Guadalquivir,San Rafael de Navallana,12,49.44444444444444,47.5,51.73,76.47
Guadalquivir,Sierra Boyera,1,15.166666666666666,12.25,21.04,27.27
Guadalquivir,Sierra Boyera,2,16.5,14.25,21.65,27.85
Guadalquivir,Sierra Boyera,3,16.8,15.1,26.04,29.794999999999998
Guadalquivir,Sierra Boyera,4,16.333333333333332,14.5,27.110000000000003,30.915
Guadalquivir,Sierra Boyera,5,16.545454545454547,14.857142857142858,26.639999999999997,30.695
Guadalquivir,Sierra Boyera,6,18.2,18.4,25.23,29.419999999999998
Guadalquivir,Sierra Boyera,7,16.5,16.5,23.57,27.71
Guadalquivir,Sierra Boyera,8,15.11111111111111,15.0,21.93,26.060000000000002
Guadalquivir,Sierra Boyera,9,13.555555555555555,13.5,20.32,24.369999999999997
Guadalquivir,Sierra Boyera,10,12.625,12.75,19.25,23.525
Guadalquivir,Sierra Boyera,11,11.88888888888889,11.8,18.56,24.015
Guadalquivir,Sierra Boyera,12,11.444444444444445,11.0,18.09,24.555
Guadalquivir,Siles,1,20.833333333333332,16.875,22.19,22.19
Guadalquivir,Siles,2,22.5,20.5,21.65,21.65
Guadalquivir,Siles,3,24.533333333333335,22.6,23.130000000000003,23.130000000000003
Guadalquivir,Siles,4,26.0,24.0,25.2,25.2
Guadalquivir,Siles,5,27.272727272727273,25.714285714285715,26.160000000000004,26.160000000000004
Guadalquivir,Siles,6,29.7,29.4,25.580000000000002,25.580000000000002
Guadalquivir,Siles,7,26.0,22.0,23.47,23.47
Guadalquivir,Siles,8,20.88888888888889,14.0,21.19,21.19
Guadalquivir,Siles,9,17.0,13.0,18.69,18.69
Guadalquivir,Siles,10,13.75,12.0,15.66,17.758333333333333
Guadalquivir,Siles,11,14.222222222222221,13.0,15.35,17.591666666666665
Guadalquivir,Siles,12,15.666666666666666,14.0,17.2,19.333333333333332
Guadalquivir,Torre del Águila,1,10.833333333333334,11.625,13.91,20.55
Guadalquivir,Torre del Águila,2,12.666666666666666,13.75,15.6,22.9
Guadalquivir,Torre del Águila,3,13.8,15.2,20.36,27.53
Guadalquivir,Torre del Águila,4,15.916666666666666,16.875,21.41,30.43
Guadalquivir,Torre del Águila,5,16.90909090909091,16.571428571428573,20.98,29.994999999999997
Guadalquivir,Torre del Águila,6,15.6,15.0,19.44,27.630000000000003
Guadalquivir,Torre del Águila,7,12.25,12.0,15.74,22.535
Guadalquivir,Torre del Águila,8,8.777777777777779,9.0,11.75,17.11
Guadalquivir,Torre del Águila,9,7.666666666666667,8.5,9.75,14.155000000000001
Guadalquivir,Torre del Águila,10,7.375,8.5,9.23,13.615
Guadalquivir,Torre del Águila,11,7.111111111111111,8.0,9.7,14.125
Guadalquivir,Torre del Águila,12,8.222222222222221,8.25,12.42,16.395
Guadalquivir,Tranco de Beas,1,211.83333333333334,186.875,236.63000000000002,297.065
Guadalquivir,Tranco de Beas,2,236.5,219.75,256.7,324.125
Guadalquivir,Tranco de Beas,3,251.33333333333334,239.7,278.01,347.03000000000003
Guadalquivir,Tranco de Beas,4,261.5,251.0,295.82,358.625
Guadalquivir,Tranco de Beas,5,274.90909090909093,261.0,303.57,365.115
Guadalquivir,Tranco de Beas,6,280.0,271.2,287.0,352.65500000000003
Guadalquivir,Tranco de Beas,7,242.5,231.75,255.85,323.725
Guadalquivir,Tranco de Beas,8,199.88888888888889,189.4,220.76,290.91999999999996
Guadalquivir,Tranco de Beas,9,165.88888888888889,157.0,191.6,263.44
Guadalquivir,Tranco de Beas,10,152.875,145.25,178.51000000000002,249.465
Guadalquivir,Tranco de Beas,11,151.55555555555554,145.8,177.56,249.36999999999998
Guadalquivir,Tranco de Beas,12,168.88888888888889,154.25,193.45999999999998,259.445
Guadalquivir,Vadomojón,1,52.25,39.625,64.03,88.27000000000001
Guadalquivir,Vadomojón,2,57.75,45.0,69.85,93.4
Guadalquivir,Vadomojón,3,64.13333333333334,52.2,81.77000000000001,104.06500000000001
Guadalquivir,Vadomojón,4,69.0,57.25,93.19,112.255
Guadalquivir,Vadomojón,5,74.54545454545455,61.57142857142857,97.13,114.785
Guadalquivir,Vadomojón,6,81.7,70.8,92.17999999999999,110.64000000000001
Guadalquivir,Vadomojón,7,67.875,58.75,79.28999999999999,98.83
Guadalquivir,Vadomojón,8,51.111111111111114,42.8,65.12,84.475
Guadalquivir,Vadomojón,9,39.0,30.75,53.220000000000006,72.09
Guadalquivir,Vadomojón,10,33.0,28.25,46.68,66.49
Guadalquivir,Vadomojón,11,33.22222222222222,29.0,47.3,69.85
Guadalquivir,Vadomojón,12,37.111111111111114,31.0,52.55,75.28999999999999
Guadalquivir,Víboras,1,8.833333333333334,8.625,8.9,9.040000000000001
Guadalquivir,Víboras,2,9.5,9.25,9.55,9.55
Guadalquivir,Víboras,3,9.666666666666666,9.5,9.86,9.75
Guadalquivir,Víboras,4,10.583333333333334,10.375,9.99,9.955
Guadalquivir,Víboras,5,10.545454545454545,10.571428571428571,10.120000000000001,10.225
Guadalquivir,Víboras,6,10.4,11.0,9.91,10.184999999999999
Guadalquivir,Víboras,7,9.875,10.75,9.65,9.745000000000001
Guadalquivir,Víboras,8,9.11111111111111,10.0,9.01,9.18
Guadalquivir,Víboras,9,8.0,9.25,8.45,8.53
Guadalquivir,Víboras,10,7.5,9.0,7.88,8.045
Guadalquivir,Víboras,11,7.666666666666667,9.0,7.8,8.32
Guadalquivir,Víboras,12,7.666666666666667,9.0,8.41,8.629999999999999
Guadalquivir,Yeguas,1,69.5,52.625,84.12,132.025
Guadalquivir,Yeguas,2,76.41666666666667,61.625,89.85,140.125
Guadalquivir,Yeguas,3,78.86666666666666,67.7,107.85,149.68
Guadalquivir,Yeguas,4,80.66666666666667,71.0,116.05999999999999,153.17000000000002
